CD_REFNIS;SectorId;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;Value
24094;24094C01-;770;01Mar1981;31Dec9999;36,21950969;WEZEMAAL STATION;2125,926073
24094;24094C022;570;01Mar1981;31Dec9999;39,67828216;RIGESSEL - KAPEL;1436,554127
24094;24094C080;328;01Mar1981;31Dec9999;175,0829781;OVERVELD -OLIVIER -VERSP. BEW.;187,3397423
24094;24094C0AA;373;01Oct2001;31Dec9999;28,52396071;EEKT;1307,672535
24094;24094C0PA;333;01Oct2001;31Dec9999;88,48831922;DUITSVELD-WINKELVELD;376,3208556
24094;24094C183;117;01Mar1981;31Dec9999;98,8801591;KLOOSTERBROEK;118,3250523
24094;24094C19-;730;01Mar1981;31Dec9999;348,1544253;VLASSELAAR-VERSPREIDE BEWONING;209,6770705
24094;24094ZZZZ;1;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24104;24104A001;1810;01Mar1981;31Dec9999;25,28844718;TERVUREN-CENTRUM;7157,418512
24104;24104A011;582;01Mar1981;31Dec9999;31,51029361;STOLBERG;1847,015478
24104;24104A021;1027;01Mar1981;31Dec9999;16,74918415;HEIKE;6131,641939
24104;24104A03-;635;01Mar1981;31Dec9999;18,20580463;RAVENSTEIN;3487,898574
24104;24104A042;1679;01Mar1981;31Dec9999;24,82704819;SINT JAN;6762,785438
24104;24104A052;516;01Mar1981;31Dec9999;30,04717134;KISTEVELD;1717,299755
24104;24104A08-;21;01Mar1981;31Dec9999;225,5776881;PARK VAN TERVUREN;9,309431345
24104;24104A091;43;01Mar1981;31Dec9999;1001,236664;ZONIENWOUD;4,294688911
24104;24104A11-;1309;01Mar1981;31Dec9999;113,0793262;HOOGVORST-VERSPREIDE BEWONING;1157,594446
24104;24104A20-;830;01Mar1981;31Dec9999;32,30917976;LEOPOLD II BUURT;2568,929345
24104;24104A211;1292;01Mar1981;31Dec9999;82,21622927;ROTSELAAR;1571,465891
24104;24104A222;625;01Mar1981;31Dec9999;57,27709952;GALGEVELD - TERVUREN;1091,186539
24104;24104A300;621;01Mar1981;31Dec9999;22,79753163;MOORSEL;2723,979114
24104;24104A31-;1001;01Mar1981;31Dec9999;50,94546039;HOOGBOS;1964,846313
24104;24104A322;1670;01Mar1981;31Dec9999;99,74823046;BLEUKEVELD;1674,215164
24104;24104A391;43;01Mar1981;31Dec9999;81,49252296;GROOTVELD;52,76557706
24104;24104A412;278;01Mar1981;31Dec9999;32,5604064;ARBORETUM;853,7976971
24104;24104A423;407;01Mar1981;31Dec9999;31,04661934;LUIZEPLEIN;1310,931782
24104;24104A432;775;01Mar1981;31Dec9999;35,38607317;RAVENSTEINKOUTER;2190,127162
24104;24104B00-;814;01Mar1981;31Dec9999;47,73790551;VOSSEM-CENTRUM;1705,143934
24104;24104B010;343;01Mar1981;31Dec9999;23,46078505;VELDEKEN BAAN LEEFDAAL;1462,014162
24104;24104B02-;734;01Mar1981;31Dec9999;45,8947821;MOLENBERG;1599,31035
24104;24104B032;829;01Mar1981;31Dec9999;73,86550825;GALGENBERG;1122,310019
24104;24104B043;539;01Mar1981;31Dec9999;26,63495617;OUDE VOORDE;2023,656418
24104;24104B084;103;01Mar1981;31Dec9999;85,874929;KOOIGEVELD;119,941875
24104;24104B091;73;01Mar1981;31Dec9999;210,8191939;VOSSEM-VERSPREIDE BEWONING;34,62682817
24104;24104B112;333;01Mar1981;31Dec9999;20,33178758;DE ROOT;1637,829427
24104;24104B191;14;01Mar1981;31Dec9999;113,3526792;VOSSEMBLOK - VERSPR. BEWONING;12,3508329
24104;24104C00-;411;01Mar1981;31Dec9999;19,92753484;DUISBURG-KERN;2062,472871
24104;24104C010;627;01Mar1981;31Dec9999;40,32815225;VEEWEIDE;1554,745172
24104;24104C022;583;01Mar1981;31Dec9999;52,58270673;SCHONENBOOM;1108,729535
24104;24104C091;57;01Mar1981;31Dec9999;191,863099;DUISBURG VEEWEIDE -VERSP. BEW.;29,70868306
24104;24104C0AA;964;01Oct2001;31Dec9999;116,3395476;HERTSWEGEN;828,6090326
24104;24104C0PA;36;01Oct2001;31Dec9999;136,5868685;BEELDEKESGAT;26,3568529
24104;24104C19-;793;01Mar1981;31Dec9999;139,8582051;DUISBURG IJZER - VERSPR. BEW.;567,0028435
24104;24104ZZZZ;5;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24107;24107A00-;1278;01Mar1981;31Dec9999;19,36169725;TIENEN-CENTRUM;6600,661005
24107;24107A01-;2165;01Mar1981;31Dec9999;41,83892231;MOESPIK;5174,607471
24107;24107A02-;119;01Mar1981;31Dec9999;45,04535271;RAFFINADERIJ;264,1781956
24107;24107A03-;2264;01Mar1981;31Dec9999;56,04139364;TIENEN STATION;4039,870983
24107;24107A04-;1575;01Mar1981;31Dec9999;28,85593505;KLINIEK;5458,149242
24107;24107A05-;2216;01Mar1981;31Dec9999;46,06295526;VELDBORNSTRAAT;4810,807269
24107;24107A07-;609;01Mar1981;31Dec9999;215,5562498;TIENEN INDUSTRIETERREIN;282,5248633
24107;24107A10-;1816;01Mar1981;31Dec9999;84,27857967;GRIMDE;2154,758667
24107;24107A11-;588;01Mar1981;31Dec9999;64,0027188;DRIE TOMMEN;918,710972
24107;24107A19-;27;01Mar1981;31Dec9999;44,2447255;BOSTVELD;61,02422311
24107;24107A21-;786;01Mar1981;31Dec9999;52,62319328;POTTERIJ;1493,637978
24107;24107A22-;508;01Mar1981;31Dec9999;50,69024489;MULK;1002,165212
24107;24107A29-;280;01Mar1981;31Dec9999;94,97525458;GRIJPEN;294,8136346
24107;24107A30-;1124;01Mar1981;31Dec9999;49,14441397;AARSCHOTSESTWG;2287,136847
24107;24107A311;781;01Mar1981;31Dec9999;13,20509913;BREISEMSTRAAT;5914,381953
24107;24107A322;187;01Mar1981;31Dec9999;19,13770216;GALGENVELD;977,1288026
24107;24107A333;935;01Mar1981;31Dec9999;55,36659662;STEENBAKKERIJ;1688,743858
24107;24107A39-;56;01Mar1981;31Dec9999;80,08967439;ELSENBOSVELD;69,92162277
24107;24107A40-;1451;01Mar1981;31Dec9999;36,50831588;TIENEN DIESTSESTWG;3974,436961
24107;24107A49-;692;01Mar1981;31Dec9999;43,88701519;POLLEPEL;1576,776176
24107;24107A50-;1687;01Mar1981;31Dec9999;98,75752965;VIANDERDAL;1708,224179
24107;24107A51-;959;01Mar1981;31Dec9999;59,83800607;HOUTEMVELD;1602,660354
24107;24107B00-;199;01Mar1981;31Dec9999;24,08279979;OORBEEK-KERN;826,3158842
24107;24107B083;13;01Mar1981;31Dec9999;81,60841767;BELLEKOM;15,92972928
24107;24107B091;122;01Mar1981;31Dec9999;192,4126558;OORBEEK-VERSPREIDE BEWONING;63,40539269
24107;24107B231;554;01Mar1981;31Dec9999;22,25613446;NIEUW-OVERLAAR;2489,201353
24107;24107B282;270;01Mar1981;31Dec9999;128,0414901;GROOT-OVERLAAR;210,8691486
24107;24107C000;563;01Mar1981;31Dec9999;29,45876157;BOST-CENTRUM;1911,146192
24107;24107C010;361;01Mar1981;31Dec9999;17,05460397;SPANUIT;2116,730477
24107;24107C023;563;01Mar1981;31Dec9999;42,76413139;BOST UITBREIDING;1316,523876
24107;24107C091;91;01Mar1981;31Dec9999;191,8570488;BOST-VERSPREIDE BEWONING;47,4311476
24107;24107D00-;696;01Mar1981;31Dec9999;33,27644432;KUMTICH-CENTRUM;2091,56962
24107;24107D01-;296;01Mar1981;31Dec9999;26,84491104;KUMTICH STATION-ZUID;1102,629841
24107;24107D020;868;01Mar1981;31Dec9999;40,21808445;GRONESHOF - KEIBERG;2158,233073
24107;24107D090;734;01Mar1981;31Dec9999;712,7566736;KUMTICH-VERSPREIDE BEWONING;102,9804458
24107;24107D191;0;01Mar1981;31Dec9999;66,43592755;HOKSEM-VERSPREIDE BEWONING;0
24107;24107D29-;220;01Mar1981;31Dec9999;301,0677055;BREISEM-VERSPREIDE BEWONING;73,07326426
24107;24107E00-;150;01Mar1981;31Dec9999;16,51033027;SINT-MARTENS-KERN;908,5221044
24107;24107E012;278;01Mar1981;31Dec9999;23,61663145;WATERSTRAAT - GROTE WEG;1177,136547
24107;24107E091;243;01Mar1981;31Dec9999;312,2094633;SINT-MARTENS-VERSPR. BEWONING;77,83236211
24107;24107E100;553;01Mar1981;31Dec9999;79,45699783;SINT-PIETERS-KERN;695,973942
24107;24107E190;190;01Mar1981;31Dec9999;430,4683512;SINT-PIETERS-VERSPR. BEWONING;44,13797192
24107;24107F00-;215;01Mar1981;31Dec9999;29,62614601;ST-MARGRIETE-HOUTEM - KERN;725,7103232
24107;24107F09-;420;01Mar1981;31Dec9999;317,3828105;ST-MARGRIETE-HOUTEM-VERSP.BEW.;132,3323085
24107;24107F191;36;01Mar1981;31Dec9999;38,76480221;STOK;92,86775101
24107;24107F482;62;01Mar1981;31Dec9999;58,72076333;DEELBERGEN;105,5844585
24107;24107G00-;855;01Mar1981;31Dec9999;70,50272627;OPLINTER-KERN;1212,719061
24107;24107G01-;375;01Mar1981;31Dec9999;29,90070558;OPLINTER-TIENSE WEG;1254,151007
24107;24107G022;409;01Mar1981;31Dec9999;30,99216838;HERE;1319,688236
24107;24107G08-;231;01Mar1981;31Dec9999;332,183474;UTSENAKEN-VERSPREIDE BEWONING;69,53988325
24107;24107G091;192;01Mar1981;31Dec9999;368,0161764;DE BERG-VERSPREIDE BEWONING;52,17161971
24107;24107G183;166;01Mar1981;31Dec9999;241,6194483;LINTHOUT;68,70307882
24107;24107G19-;89;01Mar1981;31Dec9999;47,64885779;GROTE ZAVEL -VERSPR. BEWONING;186,7830713
24107;24107H000;404;01Mar1981;31Dec9999;33,2627562;HAKENDOVER-CENTRUM;1214,57163
24107;24107H010;367;01Mar1981;31Dec9999;25,40114467;HAKENDOVER GROTE STEENWEG;1444,816778
24107;24107H090;250;01Mar1981;31Dec9999;568,3626592;HAKENDOVER-VERSPREIDE BEWONING;43,98600013
24107;24107H19-;356;01Mar1981;31Dec9999;188,1689183;WULMERSOM-VERSPREIDE BEWONING;189,1917131
24107;24107J00-;704;01Mar1981;31Dec9999;58,09188888;GOETSENHOVEN-KERN;1211,873144
24107;24107J091;380;01Mar1981;31Dec9999;461,9439677;GOETSENHOVEN-VERSPR. BEWONING;82,26105904
24107;24107J19-;367;01Mar1981;31Dec9999;189,4387427;GOETSENHOVEN MEER-VERSPR. BEW.;193,7301709
24107;24107J29-;14;01Mar1981;31Dec9999;115,170038;VLIEGVELD;12,15593937
24107;24107ZZZZ;16;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24109;24109A00-;932;01Mar1981;31Dec9999;38,84301939;TREMELO-KERN;2399,401526
24109;24109A012;1142;01Mar1981;31Dec9999;125,5235197;KALVENNE;909,7896575
24109;24109A021;1176;01Mar1981;31Dec9999;126,6270258;SCHRIEKBAAN;928,7116968
24109;24109A032;1183;01Mar1981;31Dec9999;155,950013;LOUISAHEIDE;758,5764035
24109;24109A091;217;01Mar1981;31Dec9999;234,0129625;PUTTEN VAN FONTEYN - BROEK;92,72990592
24109;24109A0AA;1100;01Oct2001;31Dec9999;76,49619763;VONDELPARK;1437,97997
24109;24109A0PA;693;01Oct2001;31Dec9999;87,19067928;DE MOOR;794,809727
24109;24109A19-;326;01Mar1981;31Dec9999;113,669438;GEETSVONDEL;286,7965267
24109;24109A21-;2214;01Mar1981;31Dec9999;259,1185461;NINDE;854,4351739
24109;24109B00-;1501;01Mar1981;31Dec9999;101,1725409;BAAL-CENTRUM;1483,604135
24109;24109B01-;1504;01Mar1981;31Dec9999;178,0976629;BLINKENBERG - GALBENBERG - SCHALUIN - TOLHUIS;844,480481
24109;24109B09-;2093;01Mar1981;31Dec9999;464,1626486;BAAL-VERSPREIDE BEWONING;450,9195228
24109;24109B11-;171;01Mar1981;31Dec9999;10,8751834;BALENBERG-KERN;1572,387276
24109;24109B184;662;01Mar1981;31Dec9999;218,3538473;BALENBERG;303,1776212
24109;24109ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24130;24130A00-;1230;01Mar1981;31Dec9999;48,29853779;ZOUTLEEUW-KERN;2546,660947
24130;24130A09-;862;01Mar1981;31Dec9999;427,5881608;GETE VALLEI;201,595853
24130;24130A19-;571;01Mar1981;31Dec9999;507,4707979;OSSENWEG-KEIENBERG-VERSP. BEW.;112,5187897
24130;24130B082;345;01Mar1981;31Dec9999;528,1933809;BOS;65,31698664
24130;24130B091;164;01Mar1981;31Dec9999;226,0657995;HELEN;72,54525024
24130;24130C00-;644;01Mar1981;31Dec9999;63,83497225;HALLE-BOOIENHOVEN-CENTRUM;1008,851382
24130;24130C09-;826;01Mar1981;31Dec9999;918,7615998;HALLE-BOOIENHOVEN -VERSP. BEW.;89,90362682
24130;24130C19-;508;01Mar1981;31Dec9999;262,0908836;BOOIENHOVEN;193,8258947
24130;24130D00-;300;01Mar1981;31Dec9999;28,94321862;DORMAAL-KERN;1036,512227
24130;24130D09-;461;01Mar1981;31Dec9999;440,8208097;DORMAAL-VERSPREIDE BEWONING;104,5776401
24130;24130E00-;196;01Mar1981;31Dec9999;35,8601009;BUDINGEN-KERN;546,5684566
24130;24130E012;371;01Mar1981;31Dec9999;23,64183121;SCHOOLSTRAAT;1569,252385
24130;24130E091;1067;01Mar1981;31Dec9999;721,5844701;BUDINGEN-VERSPREIDE BEWONING;147,869036
24130;24130E19-;830;01Mar1981;31Dec9999;387,0183727;LEENHAAG-VERSPREIDE BEWONING;214,4601028
24130;24130E29-;105;01Mar1981;31Dec9999;63,77587283;HOGEN-VERSPREIDE BEWONING;164,6390639
24130;24130ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24133;24133A00-;747;01Mar1981;31Dec9999;49,27605991;DRIESLINTER-KERN;1515,949127
24133;24133A09-;812;01Mar1981;31Dec9999;601,2432188;DRIESLINTER -VERSPR. BEWONING;135,0534983
24133;24133B00-;616;01Mar1981;31Dec9999;56,55234459;NEERLINTER-KERN;1089,256342
24133;24133B081;293;01Mar1981;31Dec9999;242,6279444;HEIDE-VERSPREIDE BEWONING;120,7610281
24133;24133B09-;311;01Mar1981;31Dec9999;307,0968865;NEERLINTER-VERSPREIDE BEWONING;101,2709714
24133;24133B102;354;01Mar1981;31Dec9999;22,57634299;HEIDE-KERN;1568,013031
24133;24133C000;749;01Mar1981;31Dec9999;48,83517852;ORSMAAL-GUSSENHOVEN-KERN;1533,730443
24133;24133C090;176;01Mar1981;31Dec9999;496,8702943;ORSMAAL-GUSSENHOVEN-VERSP.BEW.;35,42171911
24133;24133D00-;340;01Mar1981;31Dec9999;26,74911362;MELKWEZER-KERN;1271,070155
24133;24133D09-;104;01Mar1981;31Dec9999;422,5360993;MELKWEZER-VERSPREIDE BEWONING;24,6132816
24133;24133E00-;161;01Mar1981;31Dec9999;13,72374978;NEERHESPEN-KERN;1173,148758
24133;24133E08-;204;01Mar1981;31Dec9999;258,7763741;NEERHESPEN-VERSPREIDE BEWONING;78,8325444
24133;24133E09-;9;01Mar1981;31Dec9999;124,5302232;MILITAIR GEBIED;7,227161221
24133;24133F00-;340;01Mar1981;31Dec9999;21,94178019;OVERHESPEN-KERN;1549,555219
24133;24133F09-;262;01Mar1981;31Dec9999;229,5559061;OVERHESPEN-VERSPREIDE BEWONING;114,1334172
24133;24133G00-;833;01Mar1981;31Dec9999;47,18969128;WOMMERSOM-KERN;1765,216041
24133;24133G09-;958;01Mar1981;31Dec9999;717,3207249;WOMMERSOM-VERSPREIDE BEWONING;133,5525333
24133;24133ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24134;24134A00-;541;01Mar1981;31Dec9999;12,70938761;SCHERPENHEUVEL-CENTRUM;4256,696047
24134;24134A011;931;01Mar1981;31Dec9999;59,66944098;STATIONSSTRAAT;1560,262648
24134;24134A012;2074;01Mar1981;31Dec9999;103,853504;SCHUURWOUVERSSTRAAT;1997,043835
24134;24134A023;695;01Mar1981;31Dec9999;42,89672635;EGGERSBERG;1620,170253
24134;24134A091;766;01Mar1981;31Dec9999;255,5966362;GROENHOEF-VERSPREIDE BEWONING;299,690955
24134;24134A092;42;01Mar1981;31Dec9999;43,92853038;BIEST;95,60984543
24134;24134A10-;1202;01Mar1981;31Dec9999;66,47556363;SCHOONDERBUKEN-KERN;1808,18324
24134;24134A114;624;01Mar1981;31Dec9999;40,19367073;GROENE HOEVE;1552,483236
24134;24134A191;180;01Mar1981;31Dec9999;29,10240415;GOEDE WEIDE;618,505602
24134;24134A192;107;01Mar1981;31Dec9999;32,63722049;SCHOONDERBUKEN -VERSPR. BEW.;327,8465457
24134;24134B00-;1493;01Mar1981;31Dec9999;76,16509243;ZICHEM CENTRUM;1960,215569
24134;24134B091;916;01Mar1981;31Dec9999;716,6403105;ZICHEM-VERSPREIDE BEWONING;127,8186542
24134;24134B092;305;01Mar1981;31Dec9999;137,3252965;HOORNBLAAS;222,1003761
24134;24134B10-;730;01Mar1981;31Dec9999;78,90065714;OKSELAAR-KERN;925,2140938
24134;24134B19-;416;01Mar1981;31Dec9999;159,1568638;OKSELAAR-VERSPREIDE BEWONING;261,3773545
24134;24134B201;880;01Mar1981;31Dec9999;112,336048;KEIBERG-KERN;783,3638587
24134;24134B202;458;01Mar1981;31Dec9999;23,00901566;PEGGEN;1990,524091
24134;24134B212;347;01Mar1981;31Dec9999;23,95128848;KEIBERG II;1448,773832
24134;24134B291;645;01Mar1981;31Dec9999;245,2244109;KEIBERG-VERSPREIDE BEWONING;263,0243855
24134;24134B31-;307;01Mar1981;31Dec9999;23,87177809;OUDE BERG;1286,037424
24134;24134C001;271;01Mar1981;31Dec9999;33,60697786;MESSELBROEK-KERN;806,3801545
24134;24134C002;184;01Mar1981;31Dec9999;36,38757813;WIJNGAARDBERG;505,6670695
24134;24134C09-;1490;01Mar1981;31Dec9999;511,2503157;MESSELBROEK -VERSPR. BEWONING;291,4423628
24134;24134D001;758;01Mar1981;31Dec9999;53,99975886;TESTELT-CENTRUM;1403,709972
24134;24134D002;120;01Mar1981;31Dec9999;22,05764835;HANEBERG;544,0289831
24134;24134D01-;629;01Mar1981;31Dec9999;51,84333822;STEENWEG AVERBODE - LANGDORP;1213,270637
24134;24134D022;328;01Mar1981;31Dec9999;42,70435576;HOEVEBEEMDEN;768,0715332
24134;24134D091;193;01Mar1981;31Dec9999;236,4864272;TESTELT-VERSPR. BEWONING;81,61144903
24134;24134D112;707;01Mar1981;31Dec9999;40,10042449;NIEUWLAND;1763,073606
24134;24134D191;396;01Mar1981;31Dec9999;229,3632797;RODEBERG-MOS VINNE-VERSP. BEW.;172,6518737
24134;24134E00-;2340;01Mar1981;31Dec9999;134,672709;AVERBODE-KERN;1737,5458
24134;24134E014;380;01Mar1981;31Dec9999;36,81162859;SINT BARBARAKAPEL;1032,2825
24134;24134E08-;62;01Mar1981;31Dec9999;101,7209716;DE VIJVERS;60,95104976
24134;24134E091;34;01Mar1981;31Dec9999;194,825055;VIERKENSBROEK;17,45155417
24134;24134E092;345;01Mar1981;31Dec9999;399,0602037;AVERBODEBOS;86,45312082
24134;24134E093;235;01Mar1981;31Dec9999;53,18618061;UILEKOP;441,844098
24134;24134F003;178;01Mar1981;31Dec9999;43,0045391;DIESTERSTWG.;413,9097959
24134;24134F092;717;01Mar1981;31Dec9999;612,5193155;KAGGEVINNE-VERSPREIDE BEWONING;117,057533
24134;24134ZZZZ;3;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24135;24135A001;589;01Mar1981;31Dec9999;52,53687751;TIELT-CENTRUM;1121,117257
24135;24135A012;496;01Mar1981;31Dec9999;53,26940936;HEUVEL;931,1160119
24135;24135A091;1155;01Mar1981;31Dec9999;739,0671664;SINT-MARTINUS-VERSPR. BEWONING;156,278083
24135;24135A11-;261;01Mar1981;31Dec9999;25,06302002;KRAASBEEK;1041,374901
24135;24135A122;283;01Mar1981;31Dec9999;18,04249876;DRIEKONINGENBLOK;1568,518883
24135;24135A201;625;01Mar1981;31Dec9999;41,82105706;BERG;1494,462464
24135;24135A212;359;01Mar1981;31Dec9999;59,31990895;BOEKHOUT;605,1931069
24135;24135A29-;1285;01Mar1981;31Dec9999;871,9271406;BROEK - BEURT;147,3746991
24135;24135B00-;356;01Mar1981;31Dec9999;33,26122103;MEENSEL-KERN;1070,315487
24135;24135B09-;332;01Mar1981;31Dec9999;259,2112229;MEENSEL-VERSPREIDE BEWONINGEN;128,0808741
24135;24135B100;287;01Mar1981;31Dec9999;30,40833774;KIEZEGEM-KERN;943,8200879
24135;24135B190;211;01Mar1981;31Dec9999;333,9803354;KIEZEGEM-VERSPREIDE BEWONING;63,17737234
24135;24135C000;963;01Mar1981;31Dec9999;70,59789288;SINT-JORIS-WINGE-KERN;1364,063375
24135;24135C012;761;01Mar1981;31Dec9999;47,33273822;WINGE-VELD;1607,766693
24135;24135C080;399;01Mar1981;31Dec9999;371,9470192;SINT-JORIS-WINGE -VERSPR. BEW.;107,2733426
24135;24135C091;282;01Mar1981;31Dec9999;190,2995365;GEMP;148,187434
24135;24135C190;503;01Mar1981;31Dec9999;518,6170452;MOTBROEK;96,98871347
24135;24135D00-;525;01Mar1981;31Dec9999;46,58772453;HOUWAART - KERN;1126,906294
24135;24135D012;142;01Mar1981;31Dec9999;27,7611713;HOUWAARTSEBERG;511,5057952
24135;24135D023;161;01Mar1981;31Dec9999;25,94587623;ROESELBERG;620,5225007
24135;24135D0AA;311;01Oct2001;31Dec9999;41,06538504;NERINGE;757,3288299
24135;24135D0PA;460;01Oct2001;31Dec9999;596,0127468;HOUWAART-VERSPREIDE BEWONING;77,17955739
24135;24135ZZZZ;1;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
24137;24137A00-;472;01Mar1981;31Dec9999;45,15223423;GLABBEEK-KERN;1045,352479
24137;24137A09-;434;01Mar1981;31Dec9999;308,5724996;GLABBEEK-VERSPREIDE BEWONING;140,64766
24137;24137A10-;106;01Mar1981;31Dec9999;21,28260077;ZUURBEMDE-KERN;498,0594296
24137;24137A19-;142;01Mar1981;31Dec9999;164,9780737;ZUURBEMDE-VERSPREIDE BEWONING;86,07204387
24137;24137A28-;226;01Mar1981;31Dec9999;170,6976655;RODE;132,3978271
24137;24137B00-;333;01Mar1981;31Dec9999;34,57381841;ATTENRODE-CENTRUM;963,1565597
24137;24137B09-;161;01Mar1981;31Dec9999;252,9823406;ATTENRODE-VERSPREIDE BEWONING;63,64080577
24137;24137B10-;345;01Mar1981;31Dec9999;32,47989919;WEVER-KERN;1062,195415
24137;24137B19-;238;01Mar1981;31Dec9999;146,9196694;WEVER-VERSPREIDE BEWONING;161,9932859
24137;24137C000;580;01Mar1981;31Dec9999;58,89177194;BUNSBEEK-KERN;984,8574442
24137;24137C012;547;01Mar1981;31Dec9999;45,96283786;BOESLINTER - HEIDEBLOK;1190,091877
24137;24137C081;297;01Mar1981;31Dec9999;471,1228579;BOESLINTER-VERSPREIDE BEWONING;63,04088095
24137;24137C091;339;01Mar1981;31Dec9999;412,924974;WALMERSUM-VERSPREIDE BEWONING;82,09723833
24137;24137C191;0;01Mar1981;31Dec9999;15,15344697;STOK-VERSPREIDE BEWONING;0
24137;24137D000;256;01Mar1981;31Dec9999;31,57028607;KAPELLEN-KERN;810,8890729
24137;24137D090;795;01Mar1981;31Dec9999;485,1824383;KAPELLEN-VERSPREIDE BEWONING;163,8558895
24137;24137ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
25005;25005A001;897;01Mar1981;31Dec9999;127,694606;BEAUVECHAIN-CENTRE;702,4572363
25005;25005A012;266;01Mar1981;31Dec9999;51,5283527;LES BURETTES;516,2206554
25005;25005A090;48;01Mar1981;31Dec9999;607,2879899;BEAUVECHAIN-HAB. DISPERSEES;7,903992966
25005;25005A10-;886;01Mar1981;31Dec9999;104,61373;LA BRUYERE-CENTRE;846,9251595
25005;25005A190;61;01Mar1981;31Dec9999;366,4548836;LA BRUYERE-HAB. DISPERSEES;16,64597819
25005;25005B00-;188;01Mar1981;31Dec9999;33,62211597;L'ECLUSE-CENTRE-CABOURSE;559,1557658
25005;25005B01-;98;01Mar1981;31Dec9999;13,57343466;SCLIMPRE;721,9985397
25005;25005B099;79;01Mar1981;31Dec9999;338,3613078;L'ECLUSE-HAB. DISPER. WAHENGES;23,34782322
25005;25005C00-;978;01Mar1981;31Dec9999;79,22270023;TOURINNES-LA-GROSSE-CENTRE- GRAND BROU-FOND DE TOURINNES;1234,494655
25005;25005C01-;251;01Mar1981;31Dec9999;20,45597384;LE CULOT-ROND CHENE;1227,025425
25005;25005C082;73;01Mar1981;31Dec9999;469,2609587;AERODROME;15,55637618
25005;25005C091;98;01Mar1981;31Dec9999;312,5969043;TOURINNES-LA-GROSSE -HAB.DISP.;31,35027847
25005;25005D00-;424;01Mar1981;31Dec9999;70,83851834;NODEBAIS-CENTRE;598,5444218
25005;25005D01-;130;01Mar1981;31Dec9999;12,5896557;TOURINNES;1032,593766
25005;25005D09-;109;01Mar1981;31Dec9999;480,2352461;NODEBAIS-HAB. DISPERSEES;22,69720952
25005;25005E001;1535;01Mar1981;31Dec9999;111,3400908;HAMME-CENTRE;1378,658836
25005;25005E012;479;01Mar1981;31Dec9999;38,28940608;LE ROYAL;1250,998772
25005;25005E022;58;01Mar1981;31Dec9999;5,368448638;CHABUT;1080,386605
25005;25005E090;153;01Mar1981;31Dec9999;317,2490462;HAMME-HAB. DISPERSEES;48,22709534
25005;25005E10-;211;01Mar1981;31Dec9999;30,17597644;MILLE-CENTRE;699,2317229
25005;25005E19-;216;01Mar1981;31Dec9999;266,1195571;MILLE-HAB. DISPERSEES;81,1665262
25005;25005ZZZZ;5;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;0
25014;2501410PQ;0;01Oct2001;31Dec9999;15,62180213;NIZELLES II;0
25014;25014A00-;860;01Mar1981;31Dec9999;8,233975015;BRAINE-L'ALLEUD-CENTRE;10444,53011
25014;25014A01-;1118;01Mar1981;31Dec9999;14,59987185;STATION;7657,601461
25014;25014A020;2268;01Mar1981;31Dec9999;42,37690921;PARADIS - HAUTS-TIENNES;5351,971256
25014;25014A031;654;01Mar1981;31Dec9999;21,22775092;TIMPE ET TAIDE;3080,87278
25014;25014A04-;168;01Mar1981;31Dec9999;20,64549861;CHIENNERIE;813,7367043
25014;25014A05-;990;01Mar1981;31Dec9999;23,34679327;CASTEGIER;4240,411043
25014;25014A082;80;01Mar1981;31Dec9999;78,93024485;SAUSSOIS;101,3553172
25014;25014A091;584;01Mar1981;31Dec9999;274,0498925;FORIEST;213,0998829
25014;25014A100;1909;01Mar1981;31Dec9999;26,24734635;ROND-POINT - NAPOLEON;7273,116201
25014;25014A11-;2371;01Mar1981;31Dec9999;55,25830273;SAINT-SEBASTIEN;4290,757918
25014;25014A120;2361;01Mar1981;31Dec9999;42,21060956;BARRIERE DE BRAINE;5593,38049
25014;25014A13-;1506;01Mar1981;31Dec9999;43,57457951;HAUTE BORNE;3456,143506
25014;25014A141;763;01Mar1981;31Dec9999;31,72200222;MERBRAINE;2405,270622
25014;25014A150;595;01Mar1981;31Dec9999;40,99646589;MENIL;1451,344615
25014;25014A180;522;01Mar1981;31Dec9999;138,6474324;PLATEAU DE L'INFANTE;376,4945308
25014;25014A191;639;01Mar1981;31Dec9999;98,52927471;FOND SAINT-GEORGES;648,5382155
